id,name,artists,album,duration_ms,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,rating,playlist_type
0LgcWp72kH7bkfC9EBjM05,A.G.F.,Cuban Doll,A.G.F.,182224,50,0.00721,0.862,0.614,0.0,0,0.194,-8.583,1,0.267,151.121,4,0.771,3,workout
5s7m2xNZWgz5FqVSIvJcGA,Save a Horse (Ride a Cowboy),Big & Rich,Horse Of A Different Color,200306,66,0.16,0.696,0.851,0.0,2,0.333,-4.006,1,0.188,102.088,4,0.829,4,party
1cuQhfnIyoZ88ZDqVfjXyz,Ultra Love,Steve Brian,Ultra Love,177142,46,0.000461,0.541,0.931,0.578,2,0.335,-5.664,1,0.067,126.016,4,0.295,3,sleep
5VuonO7FqjYT1VxSLjljwP,Fuck Up The City (feat. Quavo and Mally Mall),PnB Rock,TrapStar Turnt PopStar (Deluxe),216056,49,0.0816,0.829,0.763,0.0,10,0.101,-3.738,0,0.0684,131.06,4,0.374,3,workout
1EyctTkkGJVS3UYTuy8YZM,Montana,Le Verne,Montana,133645,55,0.913,0.435,0.0595,0.882,2,0.104,-17.456,1,0.0435,115.929,4,0.0898,3,focus
7sjwaBQ6M3aVigYfBjm1sL,Ima Boss (feat. Rick Ross),Meek Mill,"MMG Presents: Self Made, Vol. 1",250240,65,0.0415,0.37,0.87,0.0,5,0.604,-2.09,1,0.271,79.092,4,0.331,4,workout
7oGwQOTkMB9Sk3DIKJLd5F,Baby I'm Yours - feat. Irfrane,Breakbot,By Your Side,215786,64,0.705,0.831,0.794,3.4e-05,2,0.0978,-3.701,0,0.0752,118.075,4,0.735,4,party
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",212500,65,0.153,0.841,0.798,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591,4,party
2aqtO1TsSu7sI9J3fGgRmj,Our Remains - For Piano,Beta Radio,Our Remains (For Piano),178881,66,0.995,0.543,0.0389,0.906,9,0.143,-19.496,0,0.0654,76.869,4,0.346,4,focus
3oL3XRtkP1WVbMxf7dtTdu,The One That Got Away,Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,227333,71,0.000802,0.687,0.792,0.0,1,0.2,-4.023,0,0.0353,133.962,4,0.864,4,sleep
17lWvChsfYUyMLcwzaQeQI,Luna,R.J. Smith,Luna,172521,51,0.975,0.436,0.211,0.932,4,0.096,-13.737,1,0.0532,78.775,4,0.454,3,focus
6ZahaGPhyiXTi1pLEtGM6e,Sweet Little Lies,bülow,Sweet Little Lies,175066,68,0.229,0.648,0.727,0.0,0,0.17,-3.791,1,0.142,160.024,4,0.689,4,sleep
5Wdf9bRdfnYRCgfahgpNHM,OK (Anxiety Anthem),Mabel,High Expectations,216546,75,0.276,0.684,0.803,0.0,8,0.128,-3.849,0,0.0882,98.985,4,0.531,4,sleep
55nUyfW8eCQsHrZ3jtkXLU,When It Comes To You,Sean Paul,When It Comes To You,181188,69,0.0115,0.611,0.649,0.0,10,0.0641,-6.095,0,0.133,100.118,4,0.72,4,party
5l8AUgBTWuOECwVgYtaUyE,Endless Summer,Cashae,Endless Summer,202071,59,0.048,0.625,0.719,0.0,4,0.0668,-5.541,1,0.0612,101.091,4,0.326,3,party
5I9cUsP08mVoll09AgkenG,Coastal Walks,.Sinh,Coastal Walks,82894,56,0.447,0.579,0.13,0.928,11,0.09,-16.266,0,0.0973,76.006,3,0.59,3,focus
6ppQV7oq5k1utPnzmcVgfz,Dreaming of You,Hultana,Moving Forest,187237,55,0.995,0.556,0.0134,0.947,0,0.0706,-24.244,1,0.0859,119.535,4,0.246,3,focus
4oeRfmp9XpKWym6YD1WvBP,You and I,Ingrid Michaelson,Be OK,148706,66,0.92,0.697,0.298,0.0,0,0.0874,-7.635,1,0.0551,134.216,4,0.509,4,sleep
13xVmEV4G5jh8zDIFTZeIy,Mil Horas,La Sonora Dinamita,"Greatest Cumbia Classics Of Colombia, Vol. 2",226600,50,0.111,0.737,0.688,0.00265,3,0.0851,-9.032,1,0.0388,100.995,4,0.826,3,party
15ya59dZ8yGeIfZARiYDjd,Dog Days Are Over,Florence + The Machine,Lungs (International Version),252853,20,0.0438,0.499,0.795,0.00255,7,0.12,-5.285,1,0.0788,149.966,4,0.357,1,sleep
3iTi975Q6qnoRKrBL1FNsl,Gold,Matt Hartke,Gold,256875,57,0.69,0.641,0.415,0.0,10,0.0977,-8.212,1,0.0294,128.091,4,0.34,3,sleep
6YecfrP7RQTovYx76UrGkA,Ascend,ElementD,Ascend,224214,53,0.217,0.569,0.892,7.93e-06,1,0.198,-4.531,1,0.0391,149.954,4,0.235,3,sleep
3IvcWWehbBcBR4YZxlGM9R,"I Like It, I Love It",Tim McGraw,All I Want,205706,66,0.0196,0.643,0.961,0.0,0,0.948,-5.298,1,0.0315,124.027,4,0.96,4,party
7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO,Enrique Iglesias,SUBEME LA RADIO,208162,75,0.0744,0.684,0.823,0.0,9,0.111,-3.297,0,0.0773,91.048,4,0.647,4,party
78Jx5Kj7EDLdUREGF49ZaN,Keep Talking,Stafford Brothers,Keep Talking,138750,52,0.00333,0.686,0.984,0.000125,11,0.311,-2.727,1,0.0786,127.923,4,0.172,3,workout
5yLzMo3E1wPbmmEkCCs3e3,Candy Floss,Push N' Glide,Candy Floss,200618,2,0.0599,0.778,0.577,0.805,0,0.0737,-5.582,1,0.108,77.034,4,0.493,1,focus
0xlEsMzBdsxaKBKKOmB5rz,Ripples,Gabriel Parker,Fractions,111225,13,0.988,0.504,0.0379,0.948,10,0.108,-18.456,1,0.0521,135.183,3,0.431,1,focus
1PM8OIREXRl5lFb06852rr,You Could Be,R3HAB,You Could Be,160285,53,0.255,0.718,0.681,1.88e-05,5,0.208,-4.593,0,0.0361,139.99,4,0.356,3,sleep
3wCp8O9oulMsQvJAw3k3uI,What Is Life - 2001 Remastered Version,George Harrison,Away We Go Original Motion Picture Soundtrack,264320,44,0.00129,0.448,0.736,6.52e-05,4,0.33,-9.324,1,0.0391,131.14,4,0.78,3,party
6v3n1Ps1F3xnaiIgSdz98v,Wouldn't You Rather,Alter Bridge,Take The Crown,229940,36,3.67e-06,0.46,0.967,0.873,1,0.274,-4.781,1,0.0911,107.992,4,0.228,2,workout
0332p5aiaQ6vyomilcGSy4,Yuck!,2 Chainz,Based On A T.R.U. Story (Deluxe),287573,45,0.666,0.638,0.885,9.89e-05,11,0.155,-4.353,0,0.259,149.929,4,0.436,3,workout
6n5lHdpuBDdA7pYDpiKzEI,Can't Get Enough - 2015 Remaster,Bad Company,Bad Company (Deluxe),256360,57,0.314,0.638,0.686,0.23,0,0.0678,-9.876,1,0.0366,126.045,4,0.766,3,workout
1C0pmryC2MdXfa7MZ9uIrU,One Week,Barenaked Ladies,Stunt,169760,20,0.00854,0.702,0.898,0.000154,9,0.0917,-6.003,1,0.0373,112.845,4,0.731,1,sleep
13V4NNRiIRykKWJACBgrUP,When in doubt,Carl Easterling,When in doubt,112000,62,0.994,0.483,0.0256,0.912,8,0.106,-24.249,0,0.0347,60.259,4,0.392,4,focus
30HaUDKinEpBiwCQi3T46E,Asia,TAICO,Asia,140898,51,0.0348,0.728,0.629,0.902,1,0.0753,-6.341,1,0.0431,135.007,4,0.327,3,focus
4vQmSNeaV5s74TknBf1Lbf,Energy,Above & Beyond,Flow State,181333,50,0.196,0.123,0.2,0.916,9,0.13,-17.67,1,0.0421,97.747,4,0.033,3,focus
7IzbHY75UhGztauT7U5eKb,Lola Bunny,Lola Indigo,Lola Bunny,187263,77,0.193,0.769,0.899,0.00979,9,0.23,-1.843,0,0.0503,94.987,4,0.872,4,party
2MEl4kuNaZZZrVSaKQW8gy,Life,Noise Cans,Life,208074,50,0.0559,0.664,0.927,2.66e-05,8,0.103,-3.498,0,0.14,160.042,4,0.874,3,workout
2FHly6Kkg5rHHdUmyQpyuV,Distant Noise,Wavelength Minds,The Art Of Falling Asleep,149680,42,0.0,0.0,0.0,0.0,0,0.0,-46.057,0,0.0,0.0,0,0.0,3,focus
2BruDbjK44MneJHB1hoqcY,Miniatura Folklórica,Caleufu,Caleufu,70946,49,0.913,0.785,0.312,0.726,9,0.0802,-13.366,0,0.237,116.073,3,0.253,3,focus
075Bk4eL6NmEMBgZcCCfk2,Fjarlagt Ljus,Elvar Arngrimsson,Fjarlagt Ljus,186000,50,0.794,0.411,0.215,0.797,9,0.111,-17.613,1,0.0442,180.106,5,0.458,3,focus
6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,÷ (Deluxe),261153,79,0.0232,0.461,0.834,1.14e-05,2,0.14,-4.868,1,0.0989,135.007,4,0.471,4,sleep
42CQUucCi6h2gHB5BQfSbb,Owls,Ebb & Flod,Moonrise,146483,15,0.949,0.211,0.053,0.915,7,0.111,-20.408,1,0.038,110.314,3,0.0363,1,workout
4zK9TMQbZcvrXA3rOcrNHr,Crackle White Noise,Wavelength Minds,The Art Of Falling Asleep,161680,51,0.236,0.0,2.02e-05,1.0,2,0.421,-46.41,1,0.0,0.0,0,0.0,3,focus
6KUSRcBYmNADirGQcEZ2gK,Calm Rivers,La Reve,Wings of Glass,183158,55,0.983,0.11,0.0978,0.894,3,0.105,-26.015,1,0.0455,75.573,3,0.0388,3,workout
61BeWR9EpjOcAWuwzk5HoO,High Resolution White Noise,Michael Pole,Synthesizers,230000,41,0.116,0.0,1.98e-05,0.231,1,0.695,-57.393,1,0.0,0.0,0,0.0,3,focus
2vgXquAhIljHxPCwjK3Y3B,∆,less.people,Origins,170063,42,0.446,0.637,0.682,0.386,1,0.372,-8.554,0,0.0716,78.975,4,0.283,3,focus
3qBnc1nWty6LjPIjXuAigw,Moving Mountains - GATTÜSO Remix,Disco Fries,Moving Mountains (GATTÜSO Remix),182295,59,0.0488,0.643,0.925,2.82e-05,0,0.159,-5.642,0,0.0377,121.969,4,0.616,3,sleep
4aSlYYG2N4JcUlaHfQQr0v,Why Can't We All Make It,DJ DENZ The Rooster,Life As Is,205774,2,0.000183,0.782,0.446,0.912,8,0.336,-7.511,0,0.119,142.056,4,0.924,1,focus
5m803psXyQGvNBHupCqHSi,Abisko,Andy Kohl,Abisko,136344,57,0.966,0.307,0.0825,0.844,10,0.111,-20.958,1,0.0385,138.539,4,0.0421,3,focus
3O8X1DE9btbzy4UH9cSX9a,Borderline,Tame Impala,Borderline,274293,76,0.0476,0.598,0.71,1.77e-05,0,0.1,-6.839,0,0.0272,97.976,4,0.726,4,sleep
3muBQDekYAg7jm6hDu6R0Z,First Day Out,Tee Grizzley,My Moment,254693,74,0.171,0.587,0.711,0.0,1,0.125,-6.33,1,0.42,98.008,4,0.381,4,workout
5llPdGZJjJFJv9aL6ZaiLY,Never Letting Go,Audien,Never Letting Go,172519,65,0.0915,0.534,0.765,0.00107,1,0.225,-3.151,1,0.0338,127.978,4,0.117,4,sleep
7rDcULv8vV16vetBjPJhuE,How Do You Like Me Now?!,Toby Keith,How Do You Like Me Now?!,209066,57,0.0712,0.65,0.679,8.63e-06,0,0.0882,-8.937,1,0.0317,109.49,4,0.699,3,party
4rbVfArLBGLtpSBjgxNMgs,Medicine - Steve Aoki from the Block Remix,Jennifer Lopez,Medicine (Steve Aoki from the Block Remix),170285,60,0.0239,0.873,0.816,0.0273,7,0.296,-3.583,1,0.107,104.982,4,0.546,3,workout
0RqVERbWbIT2fVvOOvqcjr,Second Guessing,Arlo Parks,Second Guessing,182755,50,0.435,0.653,0.497,0.169,9,0.348,-7.111,0,0.0299,75.007,4,0.17,3,sleep
6hQszXJIYhtjmSTmDqZpeU,Hold On Loosely,38 Special,20th Century Masters The Millennium Collection: Best of 38 Special,279893,62,0.00762,0.546,0.721,9.37e-05,9,0.0821,-5.47,1,0.03,127.222,4,0.826,4,workout
7d44sL4znFm5HZ6ltUVqbI,Follow me,Andre Ehmann,Follow me,204624,57,0.995,0.475,0.109,0.948,2,0.127,-29.839,1,0.0303,99.008,4,0.405,3,focus
1xMPwgmLHVXkIFYL0rvGiZ,You Can Do It,Ice Cube,At Tha Movies,259306,62,0.00084,0.946,0.837,0.0,1,0.0482,-5.355,0,0.164,99.883,4,0.893,4,workout
1ndptsbP6s7WV3fTnp1j74,I'm Not Alone - 2009 Remaster,Calvin Harris,I'm Not Alone 2019,216805,63,0.0133,0.613,0.961,0.0212,6,0.213,-4.252,1,0.0312,128.012,4,0.166,4,party
1nMYtxDrONcoGnKRvxTwPv,i miss the old u,blackbear,digital druglord,211127,74,0.31,0.716,0.812,0.0,7,0.551,-5.233,1,0.344,133.047,4,0.385,4,sleep
16mHZFOV7Wnr1yMW3PZ55D,Fvcken Greatest,Bok Nero,Hood EDM,195200,38,0.0499,0.732,0.908,0.0,3,0.0781,-2.359,0,0.252,149.952,4,0.578,2,workout
3dBYWtPx2Nl89W7DPq73gB,At The Saloon,Cary Bestwood,At The Saloon,138980,56,0.965,0.692,0.183,0.918,7,0.104,-17.26,1,0.106,119.919,4,0.307,3,focus
1MxHKxjuUwyBw0uREfYyKZ,Blue,Clarence Öfwerman,Blue,188537,52,0.996,0.489,0.00606,0.973,9,0.0913,-25.597,0,0.0923,76.485,4,0.111,3,focus
1CkvWZme3pRgbzaxZnTl5X,Rolling in the Deep,Adele,21,228293,74,0.131,0.729,0.756,0.0,8,0.0527,-5.119,1,0.0294,104.945,4,0.522,4,sleep
1tlMeO99ebk4LXwB5oqcmX,Aftermath,Bernard,Aftermath,112660,58,0.943,0.475,0.0943,0.857,9,0.105,-14.723,1,0.0979,140.332,1,0.35,3,focus
4ipnJyDU3Lq15qBAYNqlqK,Mi Gente,J Balvin,Mi Gente,189440,74,0.0179,0.774,0.687,1.17e-05,11,0.128,-4.818,0,0.0584,104.959,4,0.308,4,party
7iS8aC9Qmet8TyVUqyR4jY,Street Noise - Brown Noise,Dream Shard,Street Noise,180050,54,0.973,0.3,0.399,0.724,8,0.112,-33.625,0,0.0755,122.786,3,0.0226,3,focus
5blgGSISAzYnuX6ONoSQD6,Boing Boing (feat. The Seige),Cheat Codes,Level 1,217846,54,0.019,0.803,0.914,1.72e-06,0,0.463,-3.297,1,0.199,130.067,4,0.695,3,workout
5Mp3qPXMfH5Dr3ZkBm7Ymj,When In Rome,GATTÜSO,When In Rome,194767,53,0.0444,0.706,0.886,3.51e-05,11,0.269,-4.945,1,0.0447,119.992,4,0.554,3,sleep
0uUNN1nSoUx1A4fkDCWDQ7,So Am I,Ava Max,So Am I,183026,86,0.0737,0.682,0.656,0.0,6,0.353,-4.67,1,0.0435,130.089,4,0.607,5,workout
3rnBqIIoxOpQ0p9BeW3NT4,Back To Life,DubVision,Back To Life,201259,63,0.00166,0.554,0.864,0.0,2,0.119,-4.403,1,0.0889,126.975,4,0.305,4,sleep
0qTBo7ExHHGI7RLCk3CwDS,Who,MUNA,Who,188403,49,0.17,0.511,0.667,0.000272,1,0.292,-5.77,0,0.0514,150.093,3,0.219,3,sleep
5YCqxwrntQUKnxkx8KVeKa,Come for Me,So Dope,Come for Me,149647,47,0.216,0.779,0.698,0.000956,2,0.106,-5.545,0,0.0841,113.31,4,0.196,3,workout
14Q9v3KDbgXk20XlpFiUmN,Anywhere Next to You,sad boy with a laptop,Anywhere Next to You,148000,42,0.932,0.624,0.361,0.545,8,0.153,-16.548,1,0.0482,90.012,4,0.511,3,focus
2u7mxWSeoqTXndK5e08jMp,Nowadays (feat. Landon Cube),Lil Skies,Life of a Dark Rose,203907,77,0.157,0.745,0.646,0.0,6,0.338,-6.987,0,0.17,79.993,4,0.46,4,workout
3MJov5mT64K42o1Rffhblq,Never in My Wildest Dreams,Dan Auerbach,Waiting on a Song,176026,65,0.315,0.559,0.466,0.0039,5,0.0933,-6.769,1,0.0362,117.21,4,0.623,4,sleep
2JjzEnHml6T2UjF8Evud85,Reverie,Kyau & Albert,Wanderlust,178122,52,0.0328,0.484,0.92,0.717,8,0.196,-3.676,1,0.0333,127.991,4,0.519,3,sleep
7q9ehvNtDAyhFFD7w9L4yo,Suaimhneas,Ceilidh,Suaimhneas,211212,61,0.968,0.217,0.141,0.835,11,0.111,-19.913,0,0.0369,117.029,4,0.0732,4,workout
0zCyInoIsH7dw4T63cJ0V2,constant,Milkz,weak,68571,52,0.761,0.771,0.112,0.911,7,0.108,-11.661,1,0.177,84.061,4,0.402,3,focus
6kAwnVIencquZ72t4X46Lh,Afternoon Spirits,Cora Zea,Legend Of Zea,211583,61,0.966,0.236,0.247,0.9,6,0.0977,-19.835,1,0.0711,180.516,3,0.307,4,workout
3FBk3DcCOC5gkhX50rbHbC,Magnetic,Strange Imagining,Magnetic,172456,64,0.991,0.512,0.121,0.74,9,0.0726,-19.46,1,0.0338,69.981,4,0.298,4,focus
5Y2bokItNdZvcn2wfAez8q,Low Resolution Sound,Latium,IP,198362,43,0.995,0.135,0.918,0.999,3,0.389,-38.502,1,0.0592,140.824,4,1e-05,3,focus
4YaNLEPw3MrIgkGOkBrAh2,Across The Room (feat. Leon Bridges),ODESZA,A Moment Apart,283537,66,0.0155,0.566,0.587,2.05e-05,6,0.111,-5.96,1,0.0308,82.046,4,0.246,4,party
4Go7t9xd8jlcGL1X4FB8fv,feathertop forests,santpoort,inward isles,144760,17,0.959,0.84,0.243,0.923,0,0.12,-24.231,0,0.0675,126.003,4,0.562,1,focus
30MM5jWpUmOxtTNd9Ey5LZ,Unforgettable,Thomas Rhett,Life Changes,157080,70,0.032,0.663,0.738,0.000225,7,0.0856,-5.48,1,0.0303,130.02,4,0.825,4,party
0Nu6imCST402KkLHa0W8TX,Mis Sentimientos,Los Angeles Azules,Cómo Te Voy a Olvidar ¡Edición de Súper Lujo!,216986,64,0.208,0.739,0.715,0.00016,0,0.0715,-4.778,0,0.032,93.009,4,0.802,4,party
43ZyHQITOjhciSUUNPVRHc,Gucci Gang,Lil Pump,Lil Pump,124055,75,0.239,0.936,0.523,0.0,5,0.117,-6.71,1,0.0597,119.889,4,0.699,4,workout
3fawOQlKvtIOwCwflbYbYE,Fireflies,Jazzinuf,Dazzle,104188,43,0.705,0.687,0.826,0.585,10,0.179,-6.109,1,0.0779,147.998,4,0.57,3,focus
7dQeS4ErW1iWvnKdrtKwKr,Around Me,Brent Faiyaz,Lost,183022,64,0.574,0.587,0.177,5.54e-05,1,0.097,-12.522,1,0.0647,75.039,4,0.125,4,sleep
3eCulo5yg6EwkTfYcy1Xmh,Jollof Rice (with EARTHGANG),Bas,Spilled Milk 1,128139,65,0.172,0.97,0.507,0.0,5,0.0939,-5.469,0,0.148,120.022,4,0.879,4,party
3ob0c8nlB7C6HdfEQLhdV4,Only In My Dreams,Notaker,PATH.FINDER,282213,51,0.000756,0.447,0.412,0.467,3,0.173,-10.978,0,0.0296,102.846,4,0.0366,3,focus
1F93GMRPvmWpVP970SzjpH,The Shoop Shoop Song (It's In His Kiss),Cher,Love Hurts (UK Mid Price),170000,17,0.467,0.678,0.61,0.0,0,0.397,-10.509,1,0.0306,117.04,4,0.919,1,party
1y2VUlqdTglajvnqfWlTNr,"Silent, Again",bonsai2004,"Silent, Again",124931,37,0.463,0.45,0.103,0.864,7,0.132,-20.201,1,0.0479,218.418,3,0.449,2,focus
5sY2beqWPiCRmTyjEkRPPZ,To Find A Friend,Tom Petty,Wildflowers,203626,45,0.0214,0.542,0.673,0.000444,5,0.281,-8.08,1,0.0296,88.039,4,0.505,3,party
2UTuWSjmIMSQDnvmV2et4U,June 21,JinSei,June 21,129882,37,0.478,0.415,0.475,0.0824,2,0.357,-9.369,0,0.082,85.008,4,0.126,2,focus
1VdHooAMVaGXPSty8pifv9,Honky Tonk Badonkadonk,Trace Adkins,Dangerous Man,240093,59,0.399,0.536,0.943,2.27e-05,11,0.225,-5.317,0,0.108,123.759,4,0.622,3,party
3XetDJxSDARsex7zU9KEpM,FANTAZIA,Roy Blair,GRAFFITI,336659,55,0.314,0.866,0.526,0.000387,11,0.173,-7.128,0,0.24,126.001,4,0.651,3,sleep
3zECQWhwAEydeK9jUTPamo,Where Have You Gone (Anywhere),Lucas & Steve,Where Have You Gone (Anywhere),158602,73,0.00552,0.618,0.767,0.0,5,0.147,-5.024,1,0.0489,124.071,4,0.239,4,workout
4R9ATNRRl1uth17i5qDCc0,I.F.L.Y.,Bazzi,I.F.L.Y.,165714,70,0.379,0.812,0.519,0.0,2,0.13,-4.823,1,0.0385,104.954,4,0.554,4,party
5kghYrWusPOZ2Ev7X93hw8,thats right,Smuv,sundays,76743,54,0.331,0.84,0.21,0.0014,7,0.123,-21.816,1,0.0526,162.012,4,0.916,3,focus
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,Sweet Dreams (Are Made Of This),216933,81,0.227,0.692,0.711,0.0,0,0.12,-7.498,0,0.0317,125.135,4,0.875,5,sleep
5ENuFWa5gmmz4PCiMomV48,Luz,Tristan Eckerson,Luz,203343,64,0.981,0.504,0.0135,0.94,3,0.106,-31.599,0,0.0386,119.924,3,0.121,4,focus
5y4ERbPcucZ2Y4u5cm27yD,Letter from Daughter,Marnie Jacobs,Letter from Daughter,174000,59,0.989,0.319,0.0726,0.918,0,0.122,-23.352,1,0.0403,92.261,4,0.257,3,focus
225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,Armageddon - The Album,298760,76,0.165,0.383,0.662,0.0,2,0.248,-5.162,1,0.0333,121.154,4,0.138,4,sleep
4Pgq1YxUfsX9dzMSJib4U2,Rise N Shine - Murtagh Remix,Eva Shaw,Rise N Shine (Murtagh Remix),176087,40,0.000515,0.574,0.924,3.73e-05,6,0.499,-5.252,0,0.0694,125.942,4,0.5,2,sleep
50zj8Ry2UH4x55kAjlQQZm,Mysterium,Auguste Henrique,Mysterium,167522,55,0.935,0.707,0.0467,0.132,9,0.123,-14.354,0,0.11,90.259,4,0.201,3,focus
4c5npp9gnwBHHyKnaqK2mD,Down by the Water,Abigail Lapell,Getaway,175045,56,0.933,0.632,0.0807,4.81e-06,9,0.101,-16.066,1,0.0329,93.925,4,0.273,3,sleep
7h6gaCHs8ziUTyT3viR9fY,In your eyes,Mewael Yemane,In your eyes,136500,61,0.99,0.293,0.0911,0.94,3,0.101,-25.457,0,0.0539,117.453,3,0.216,4,focus
0FIN5jPkLUjUGRVfmjbTI5,In This Together,Flowen,In This Together,157330,48,0.0251,0.469,0.86,0.922,1,0.203,-8.049,1,0.0533,140.002,4,0.236,3,focus
2hatn47ZbLGbbZQnuzh7VY,Marching Ants,Justnormal,Different Languages,126783,42,0.687,0.931,0.359,0.898,3,0.162,-8.729,0,0.0855,115.984,4,0.565,3,focus
3ts6xK5GzfMAAriT9AIBmP,Barefoot Blue Jean Night,Jake Owen,Barefoot Blue Jean Night,167426,71,0.208,0.6,0.808,0.0,4,0.196,-4.679,1,0.0403,172.016,4,0.809,4,party
6D7uV4Pv0IyOxBs138SRyf,Vida No Te Vayas,Los Yaguarú,"Los Gigantes De La Cumbia, VOL. 1, Disco 1",227573,57,0.3,0.817,0.677,1.55e-06,7,0.059,-7.278,0,0.0721,79.576,4,0.673,3,party
3cZvbYWLnNopQdmsthL1ol,Ede M Chante,Michael Brun,Lokal,252000,54,0.0449,0.676,0.835,0.273,7,0.231,-6.42,1,0.0507,119.984,4,0.342,3,party
4zRZAmBQP8vhNPf9i9opXt,8 Letters,Why Don't We,8 Letters,190026,78,0.649,0.607,0.478,0.0,1,0.0928,-5.702,0,0.031,88.979,4,0.255,4,sleep
60AUuYrFbCBnPvDfofMfVF,SouthSide,DJ Snake,SouthSide,252800,43,0.0115,0.571,0.94,0.0128,1,0.583,-3.638,1,0.092,149.924,4,0.537,3,workout
47UEpSmvZbuAVLUIGofFWf,Vibes,This Is Tomorrow,Noir,207875,57,0.0874,0.574,0.178,0.904,10,0.123,-18.607,0,0.0469,86.979,4,0.275,3,focus
1COWV6U3LKqCBpiHPthbiB,Vibrations,Mae Ji-Yoon,Vibrations,173719,68,0.994,0.671,0.2,0.939,8,0.114,-23.978,1,0.0365,107.517,3,0.53,4,focus
6rNpFyquoqDs4ODVAuAcnS,Dive In,Billy Lemos,Dive In,139000,44,0.0572,0.725,0.914,0.00801,1,0.573,-6.511,1,0.255,94.978,4,0.337,3,sleep
35dy7TPuGURTSYJcTZIa1u,Hibernia Sleep,Daniel Kaede,For What Awaits,146499,15,0.951,0.656,0.21,0.837,7,0.135,-12.22,1,0.0558,141.155,4,0.282,1,focus
2EEbuw1FTXgwdryOBDPkTR,For You,Plusma,For You,132257,54,0.101,0.684,0.273,0.914,1,0.108,-13.183,0,0.114,121.585,3,0.303,3,focus
7ePFDzrnLt3Ynqgy2UFWri,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,The Very Best Of Frankie Valli & The 4 Seasons,201093,65,0.058,0.727,0.588,5.46e-06,1,0.0414,-9.568,1,0.0253,104.413,4,0.964,4,sleep
5MMnwYs0hIxkENRsbkWJ2G,Smoke On The Water - Remastered 2012,Deep Purple,Machine Head (Remastered),340742,75,0.13,0.598,0.676,0.225,0,0.112,-9.211,1,0.0279,114.169,4,0.805,4,party
1QuQYM1siatNE4QfewSV6J,Back to the Basics,Mauro Solana,"Fresh Cakes, Vol. 1",241846,51,0.000129,0.868,0.804,0.637,11,0.0879,-4.648,0,0.116,129.955,4,0.62,3,party
3guR8KSDggjcN48E842Lej,Mercurius,_91nova,Mercury,151545,47,0.05,0.687,0.432,0.906,8,0.117,-8.037,0,0.0986,155.981,4,0.349,3,focus
2IcIDYD4J7ikDSX3nBQWZ7,Feel Alive (feat. Katt Rockell) - LA Riots Remix,DJ D-Sol,Feel Alive (feat. Katt Rockell) [LA Riots Remix],205440,39,0.0164,0.64,0.895,0.124,7,0.0805,-9.037,1,0.0486,124.984,4,0.839,2,sleep
6dXkSrHXcyVbTvzUoXqtzk,How To Be Human,Chelsea Cutler,How To Be Human,165733,64,0.151,0.811,0.429,0.0557,10,0.0945,-9.802,1,0.0991,111.983,4,0.544,4,sleep
0CYn7dOi4SC9Eyd7CUpAd2,Holding on to Forever,Goratie,Holding on to Forever,125983,62,0.993,0.404,0.0661,0.965,10,0.113,-22.196,1,0.0502,120.707,4,0.248,4,focus
6RbSpgqV4oDW0x6NxeHlqn,I Am Above,In Flames,I Am Above,229816,6,3.42e-05,0.544,0.98,6.85e-06,10,0.0689,-4.495,0,0.108,120.026,4,0.191,1,workout
0I19SDhuZDXZElLQDymuuM,Loose,eugenio izzi,I'm not a robot,130945,19,0.97,0.641,0.208,0.595,9,0.0936,-16.167,0,0.065,73.901,4,0.312,1,focus
14g97mcfbz1G8fVGvPKDWa,Meadows,Psalm Trees,Chillhop Essentials Spring 2019,150000,56,0.656,0.765,0.18,0.813,10,0.128,-10.989,1,0.0788,80.043,4,0.493,3,focus
2ZDfidu1zTOcJZ7yq0Umf3,Nightcap,Glass Petals,Nightcap,159500,53,0.00106,0.654,0.951,0.661,1,0.313,-3.006,1,0.0779,125.003,4,0.677,3,party
4oE8zFdponjE1mtTi4geXA,Small Town,John Mellencamp,Words & Music: John Mellencamp's Greatest Hits,221440,7,0.182,0.663,0.904,0.00523,11,0.354,-2.656,1,0.033,123.155,4,0.695,1,party
0guODvbGOK6p216V96gxH1,MuhF ckn Tired,Migos,YRN 2 (Young Rich Niggas 2),268773,45,0.00665,0.85,0.577,0.0,1,0.161,-7.199,1,0.307,118.055,4,0.229,3,workout
2IOvJJrN6RajoMOd9TyGra,Road Trippin',Dan + Shay,Obsessed,212573,58,0.00327,0.545,0.812,0.0,5,0.286,-4.652,1,0.049,161.107,4,0.761,3,workout
